epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1890.97,1.06802,2.48516,0.02235,0.4468,0.44415,0.41349,0.3198,0.96504,1.84795,0.03,0.00999476,0.00333159,0.00999476,0.00333159,0.00999476,0.00333159,0.00999476,0.00333159
